measure,first,second,third
12.803862393333972,faire,appliquer,politique
12.662503509745488,faire,quelque,chose
23.28643579083223,rouen,dernier,souffle
17.34902164429828,entré,millions,immigrés
14.437825600234632,solidarité,nationale,travail
22.51734322505606,contre,vents,marées
17.699445925366792,contre,traité,rome
16.620146025651387,contre,immigration,clandestine
13.03406726409488,contre,constitution,européenne
12.084633561844129,contre,insécurité,contre
11.34028492428046,contre,front,national
15.696306217836224,élire,président,république
28.07784916902081,banni,pape,martin
20.49647474398024,compte,productivité,concurrence
20.11859024311886,compte,rendu,mandat
20.729574977990737,rassemblement,forces,nationales
22.00745984112941,cause,excès,injustices
24.682364467163367,écarter,candidats,fantaisistes
23.827198487642846,actuelle,agriculteurs,termine
22.486580971285374,législatives,juin,prochains
22.807895349247225,contrainte,injuste,effort
29.707899559270505,reine,isabeau,bavière
16.158890397253064,mettre,oeuvre,grand
23.02741444750506,compare,suis,orgueilleux
14.051114417199923,sommes,campagne,électorale
23.424847964212816,liberté,soucieuse,humbles
21.21894366566494,liberté,équité,fraternité
20.796816741599773,liberté,individuelle,dignité
19.260763841359566,liberté,égalité,fraternité
15.860987261593362,liberté,pensée,liberté
15.802796144756442,liberté,sécurité,prospérité
9.416906205883365,pense,front,national
17.520704612439417,voulez,faire,club
21.19301333554641,leurs,justes,contrôles
14.823800679922012,leurs,enfants,école
25.968074310965058,affranchir,moyen,oppression
24.54626776462768,justes,contrôles,laisse
22.873202788400132,anciens,compagnons,armes
16.83596911847626,marie,france,stirbois
23.516758071918495,écrasé,chevalerie,française
18.563969766361136,recherche,emploi,plusieurs
28.041323292995695,cautère,jambe,bois
20.865998303810795,amour,patrie,terrestre
16.45683989165472,amour,peuple,amour
17.661944925924434,dizaines,millions,morts
